EMPRESA_SIGLA,EMPRESA_NOME,EMPRESA_NACIONALIDADE,ANO,MES,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_ORIGEM_REGIAO,AEROPORTO_DE_ORIGEM_PAIS,AEROPORTO_DE_DESTINO_SIGLA,AEROPORTO_DE_DESTINO_PAIS,NATUREZA,GRUPO_DE_VOO,PASSAGEIROS_PAGOS,CARGA_PAGA_KG,ASK,RPK,COMBUSTIVEL_LITROS,DISTANCIA_VOADA_KM,DECOLAGENS,ASSENTOS,PAYLOAD,HORAS_VOADAS
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SBSP,SUDESTE,BRASIL,SIMK,BRASIL,DOMÉSTICA,REGULAR,95.0,987.0,115218.0,32870.0,12273.0,12802.0,37.0,333.0,49383.0,70.75
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SBSP,SUDESTE,BRASIL,SNBA,BRASIL,DOMÉSTICA,REGULAR,166.0,1276.0,130869.0,65238.0,12349.0,14541.0,37.0,333.0,49325.0,72.4333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SDZG,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,4.0,36.0,5580.0,1240.0,468.0,620.0,2.0,18.0,2826.0,2.73333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SIMK,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,125.0,1149.0,118332.0,43250.0,10809.0,13148.0,38.0,342.0,52155.0,59.4833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SJRG,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,83.0,746.0,51957.0,20833.0,4388.0,5773.0,23.0,207.0,33291.0,25.15
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SN6L,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,5.0,40.0,7236.0,1005.0,581.0,804.0,4.0,36.0,5934.0,3.5
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNBA,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,183.0,1569.0,134406.0,71919.0,11678.0,14934.0,38.0,342.0,51457.0,64.1833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNIG,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,10.0,107.0,10728.0,2980.0,868.0,1192.0,4.0,36.0,5705.0,5.1
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNMZ,NORTE,BRASIL,SNVS,BRASIL,DOMÉSTICA,REGULAR,63.0,810.0,19800.0,12600.0,1761.0,2200.0,11.0,99.0,16192.0,9.78333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNVS,NORTE,BRASIL,SBBE,BRASIL,DOMÉSTICA,REGULAR,63.0,750.0,21780.0,13860.0,2139.0,2420.0,11.0,99.0,15891.0,11.75
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNWS,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,4.0,22.0,7803.0,1156.0,661.0,867.0,3.0,27.0,4271.0,3.8
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SNYA,NORTE,BRASIL,SNMZ,BRASIL,DOMÉSTICA,REGULAR,13.0,175.0,4653.0,611.0,497.0,517.0,11.0,99.0,17203.0,3.5
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSCP,SUL,BRASIL,SSVL,BRASIL,DOMÉSTICA,REGULAR,2.0,95.0,11610.0,258.0,1011.0,1290.0,10.0,90.0,15191.0,5.98333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSCT,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,21.0,346.0,43848.0,8526.0,3549.0,4872.0,12.0,108.0,16363.0,19.0667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSFB,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,16.0,78.0,7092.0,6304.0,616.0,788.0,2.0,18.0,2707.0,3.3
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSFB,SUL,BRASIL,SSUV,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,14400.0,0.0,1270.0,1600.0,8.0,72.0,11784.0,7.0
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSGY,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,38.0,573.0,47790.0,20178.0,3978.0,5310.0,10.0,90.0,12818.0,20.9667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSKM,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,47.0,796.0,52272.0,17061.0,4324.0,5808.0,16.0,144.0,22141.0,23.6667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSOG,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,14.0,476.0,24264.0,4718.0,2032.0,2696.0,8.0,72.0,11176.0,11.05
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSPG,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,15.0,289.0,9945.0,975.0,1603.0,1105.0,17.0,153.0,25920.0,9.51667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSPI,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,36.0,438.0,42669.0,15516.0,3588.0,4741.0,11.0,99.0,14730.0,19.0833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSSB,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,60.0,277.0,62244.0,29640.0,4716.0,6916.0,14.0,126.0,18628.0,25.2667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSUV,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,55.0,387.0,14760.0,11275.0,1347.0,1640.0,8.0,72.0,11722.0,7.48333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSUV,SUL,BRASIL,SSFB,BRASIL,DOMÉSTICA,REGULAR,33.0,191.0,14400.0,6600.0,1363.0,1600.0,8.0,72.0,11710.0,7.55
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSVL,SUL,BRASIL,SBCT,BRASIL,DOMÉSTICA,REGULAR,44.0,505.0,19899.0,8844.0,1874.0,2211.0,11.0,99.0,16102.0,10.3
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSVL,SUL,BRASIL,SSCP,BRASIL,DOMÉSTICA,REGULAR,7.0,244.0,11610.0,903.0,1070.0,1290.0,10.0,90.0,15146.0,6.21667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SSZR,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,67.0,486.0,57600.0,26800.0,4593.0,6400.0,16.0,144.0,21927.0,24.9333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWBE,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,6.0,50.0,7101.0,1578.0,584.0,789.0,3.0,27.0,4333.0,3.55
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWFX,CENTRO-OESTE,BRASIL,SWHP,BRASIL,DOMÉSTICA,REGULAR,1.0,140.0,22248.0,309.0,1608.0,2472.0,8.0,72.0,11514.0,9.16667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWHP,CENTRO-OESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,21.0,1034.0,37503.0,9723.0,2860.0,4167.0,9.0,81.0,12112.0,15.8833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWHP,CENTRO-OESTE,BRASIL,SWFX,BRASIL,DOMÉSTICA,REGULAR,14.0,810.0,22248.0,4326.0,1748.0,2472.0,8.0,72.0,11402.0,9.86667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWJN,CENTRO-OESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,2.0,100.0,4923.0,1094.0,446.0,547.0,1.0,9.0,1243.0,2.45
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWJN,CENTRO-OESTE,BRASIL,SWTS,BRASIL,DOMÉSTICA,REGULAR,0.0,50.0,27720.0,0.0,2024.0,3080.0,8.0,72.0,11182.0,11.45
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWMW,NORTE,BRASIL,SBEG,BRASIL,DOMÉSTICA,REGULAR,57.0,755.0,21222.0,14934.0,1660.0,2358.0,9.0,81.0,13073.0,9.2
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWMW,NORTE,BRASIL,SWPI,BRASIL,DOMÉSTICA,REGULAR,4.0,75.0,1161.0,516.0,116.0,129.0,1.0,9.0,1507.0,0.65
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWPI,NORTE,BRASIL,SBEG,BRASIL,DOMÉSTICA,REGULAR,2.0,85.0,3303.0,734.0,233.0,367.0,1.0,9.0,1414.0,1.25
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWPI,NORTE,BRASIL,SWMW,BRASIL,DOMÉSTICA,REGULAR,61.0,635.0,10449.0,7869.0,804.0,1161.0,9.0,81.0,13758.0,4.73333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWTS,CENTRO-OESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,32.0,1563.0,12960.0,5760.0,1030.0,1440.0,8.0,72.0,11976.0,6.25
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,2,SWTS,CENTRO-OESTE,BRASIL,SWJN,BRASIL,DOMÉSTICA,REGULAR,26.0,635.0,27720.0,10010.0,2184.0,3080.0,8.0,72.0,11051.0,12.3
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBAC,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,0.0,12.0,6480.0,0.0,605.0,720.0,6.0,54.0,9116.0,3.8
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBBE,NORTE,BRASIL,SBMD,BRASIL,DOMÉSTICA,REGULAR,6.0,25.0,41580.0,2772.0,3180.0,4620.0,10.0,90.0,13456.0,16.95
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBBE,NORTE,BRASIL,SBMQ,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,2961.0,0.0,250.0,329.0,1.0,9.0,1400.0,1.35
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBBG,SUL,BRASIL,SBCX,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,3348.0,0.0,333.0,372.0,1.0,9.0,1334.0,1.8
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBBG,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,75.0,527.0,46224.0,24075.0,3704.0,5136.0,16.0,144.0,22635.0,20.8167
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSCT,BRASIL,DOMÉSTICA,REGULAR,26.0,485.0,32886.0,10556.0,2744.0,3654.0,9.0,81.0,12206.0,15.3
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSFB,BRASIL,DOMÉSTICA,REGULAR,4.0,85.0,3546.0,1576.0,306.0,394.0,1.0,9.0,1355.0,1.68333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSGY,BRASIL,DOMÉSTICA,REGULAR,41.0,477.0,43011.0,21771.0,3644.0,4779.0,9.0,81.0,11486.0,19.7333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSKM,BRASIL,DOMÉSTICA,REGULAR,45.0,494.0,39204.0,16335.0,3340.0,4356.0,12.0,108.0,16530.0,18.95
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSOG,BRASIL,DOMÉSTICA,REGULAR,3.0,451.0,27297.0,1011.0,2331.0,3033.0,9.0,81.0,12536.0,13.65
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSPG,BRASIL,DOMÉSTICA,REGULAR,0.0,211.0,9360.0,0.0,893.0,1040.0,16.0,144.0,24888.0,6.96667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSPI,BRASIL,DOMÉSTICA,REGULAR,30.0,423.0,34992.0,12960.0,3040.0,3888.0,9.0,81.0,11968.0,16.7167
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSUV,BRASIL,DOMÉSTICA,REGULAR,48.0,100.0,14760.0,9840.0,1331.0,1640.0,8.0,72.0,11736.0,8.18333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCT,SUL,BRASIL,SSVL,BRASIL,DOMÉSTICA,REGULAR,10.0,319.0,16281.0,2010.0,1520.0,1809.0,9.0,81.0,13185.0,8.78333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCX,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,4.0,50.0,801.0,356.0,90.0,89.0,1.0,9.0,1528.0,0.583333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCY,CENTRO-OESTE,BRASIL,SWHP,BRASIL,DOMÉSTICA,REGULAR,9.0,922.0,45837.0,4167.0,3532.0,5093.0,11.0,99.0,14774.0,20.2833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCY,CENTRO-OESTE,BRASIL,SWJN,BRASIL,DOMÉSTICA,REGULAR,2.0,90.0,4932.0,1096.0,414.0,548.0,1.0,9.0,1269.0,2.38333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBCY,CENTRO-OESTE,BRASIL,SWTS,BRASIL,DOMÉSTICA,REGULAR,9.0,375.0,16200.0,1620.0,1269.0,1800.0,10.0,90.0,14983.0,7.93333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBDN,SUDESTE,BRASIL,SBCY,BRASIL,DOMÉSTICA,REGULAR,0.0,843.0,7902.0,0.0,653.0,878.0,1.0,9.0,1078.0,3.4
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBEG,NORTE,BRASIL,SWPI,BRASIL,DOMÉSTICA,REGULAR,25.0,425.0,36333.0,9175.0,2994.0,4037.0,11.0,99.0,15205.0,16.4667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SBAC,BRASIL,DOMÉSTICA,REGULAR,0.0,15.0,6480.0,0.0,555.0,720.0,6.0,54.0,9157.0,3.58333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SBJE,BRASIL,DOMÉSTICA,REGULAR,209.0,3705.0,121500.0,47025.0,10588.0,13500.0,60.0,540.0,87534.0,61.8333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SDZG,BRASIL,DOMÉSTICA,REGULAR,18.0,191.0,16740.0,5580.0,1223.0,1860.0,6.0,54.0,8622.0,7.11667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SN6L,BRASIL,DOMÉSTICA,REGULAR,22.0,324.0,16281.0,4422.0,1361.0,1809.0,9.0,81.0,13312.0,8.6
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SNIG,BRASIL,DOMÉSTICA,REGULAR,18.0,179.0,16092.0,5364.0,1207.0,1788.0,6.0,54.0,8634.0,7.23333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SNWS,BRASIL,DOMÉSTICA,REGULAR,20.0,82.0,15606.0,5780.0,1204.0,1734.0,6.0,54.0,8637.0,7.2
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBFZ,NORDESTE,BRASIL,SWBE,BRASIL,DOMÉSTICA,REGULAR,25.0,202.0,11880.0,6600.0,967.0,1320.0,5.0,45.0,7226.0,5.83333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBGR,SUDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,0.0,60.0,6570.0,0.0,523.0,730.0,1.0,9.0,1182.0,2.83333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBJD,SUDESTE,BRASIL,SBDN,BRASIL,DOMÉSTICA,REGULAR,0.0,843.0,4248.0,0.0,330.0,472.0,1.0,9.0,1336.0,1.76667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBJD,SUDESTE,BRASIL,SIMK,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,2628.0,0.0,246.0,292.0,1.0,9.0,1403.0,1.35
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBJE,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,270.0,4632.0,121500.0,60750.0,11027.0,13500.0,60.0,540.0,87183.0,62.3667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBJR,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,39.0,495.0,114219.0,13377.0,10674.0,12691.0,37.0,333.0,50663.0,59.7
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBMD,NORTE,BRASIL,SNYA,BRASIL,DOMÉSTICA,REGULAR,8.0,25.0,6534.0,528.0,613.0,726.0,11.0,99.0,17110.0,4.08333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBMQ,NORTE,BRASIL,SBMD,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,1800.0,0.0,146.0,200.0,1.0,9.0,1483.0,0.833333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPA,SUL,BRASIL,SBBG,BRASIL,DOMÉSTICA,REGULAR,54.0,327.0,37557.0,17334.0,3158.0,4173.0,13.0,117.0,18275.0,19.55
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPA,SUL,BRASIL,SBPF,BRASIL,DOMÉSTICA,REGULAR,106.0,984.0,60750.0,23850.0,5230.0,6750.0,30.0,270.0,43818.0,31.6
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPA,SUL,BRASIL,SJRG,BRASIL,DOMÉSTICA,REGULAR,49.0,567.0,31626.0,12299.0,2707.0,3514.0,14.0,126.0,20236.0,16.3167
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPA,SUL,BRASIL,SSSB,BRASIL,DOMÉSTICA,REGULAR,50.0,913.0,53352.0,24700.0,4270.0,5928.0,12.0,108.0,15785.0,25.1167
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPA,SUL,BRASIL,SSZR,BRASIL,DOMÉSTICA,REGULAR,40.0,434.0,39600.0,16000.0,3313.0,4400.0,11.0,99.0,14951.0,18.75
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBPF,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,116.0,578.0,60750.0,26100.0,5084.0,6750.0,30.0,270.0,43934.0,29.0333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBRJ,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,0.0,80.0,3294.0,0.0,293.0,366.0,1.0,9.0,1366.0,1.61667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBSP,SUDESTE,BRASIL,SBJD,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,513.0,0.0,113.0,57.0,1.0,9.0,1510.0,0.85
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBSP,SUDESTE,BRASIL,SBJR,BRASIL,DOMÉSTICA,REGULAR,20.0,431.0,111132.0,6860.0,9005.0,12348.0,36.0,324.0,50402.0,56.4667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBSP,SUDESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,4.0,65.0,3294.0,1464.0,366.0,366.0,1.0,9.0,1307.0,2.08333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBSP,SUDESTE,BRASIL,SIMK,BRASIL,DOMÉSTICA,REGULAR,75.0,796.0,93420.0,25950.0,9547.0,10380.0,30.0,270.0,40365.0,55.4333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBSP,SUDESTE,BRASIL,SNBA,BRASIL,DOMÉSTICA,REGULAR,132.0,1184.0,106110.0,51876.0,9758.0,11790.0,30.0,270.0,40193.0,57.1
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SBVT,SUDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,0.0,648.0,6570.0,0.0,533.0,730.0,1.0,9.0,1174.0,2.88333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SDZG,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,20.0,187.0,16740.0,6200.0,1350.0,1860.0,6.0,54.0,8521.0,7.68333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SIMK,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,98.0,969.0,93420.0,33908.0,8839.0,10380.0,30.0,270.0,40930.0,48.4167
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SJRG,SUL,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,45.0,470.0,31626.0,11295.0,2665.0,3514.0,14.0,126.0,20270.0,15.1833
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SN6L,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,18.0,478.0,16281.0,3618.0,1360.0,1809.0,9.0,81.0,13312.0,8.13333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNBA,SUDESTE,BRASIL,SBSP,BRASIL,DOMÉSTICA,REGULAR,124.0,1219.0,106110.0,48732.0,9143.0,11790.0,30.0,270.0,40690.0,50.15
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNIG,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,24.0,278.0,16092.0,7152.0,1318.0,1788.0,6.0,54.0,8546.0,7.58333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNMZ,NORTE,BRASIL,SBHT,BRASIL,DOMÉSTICA,REGULAR,0.0,820.0,1512.0,0.0,140.0,168.0,1.0,9.0,1488.0,0.766667
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNMZ,NORTE,BRASIL,SNVS,BRASIL,DOMÉSTICA,REGULAR,47.0,995.0,18000.0,9400.0,1513.0,2000.0,10.0,90.0,14791.0,8.55
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNVS,NORTE,BRASIL,SBBE,BRASIL,DOMÉSTICA,REGULAR,49.0,925.0,19800.0,10780.0,1654.0,2200.0,10.0,90.0,14676.0,9.35
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNWS,NORDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,21.0,443.0,15606.0,6069.0,1283.0,1734.0,6.0,54.0,8573.0,7.53333
ACN,AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA),BRASILEIRA,2020,3,SNYA,NORTE,BRASIL,SNMZ,BRASIL,DOMÉSTICA,REGULAR,6.0,1015.0,4752.0,288.0,424.0,528.0,11.0,99.0,17261.0,3.13333
